"","COMID"
"1874",8468165
"1875",8465879
"1876",8468295
"1877",8468289
"1878",8468339
"1879",8468331
"1880",8468777
"1881",8468341
"1882",8468361
"1883",8468779
"1884",8468389
"1885",8468385
"1886",8468363
"1887",8468463
"1888",8468497
"1889",8468487
"1890",8468423
"1891",8468879
"1892",8468491
"1893",8468523
"1894",8468461
"1895",8468453
"1896",8468451
"1897",8468543
"1898",8468883
"1899",8468425
"1900",8468661
"1901",8468893
"1902",8468809
"1903",8468725
"1904",8468713
"1905",8468737
"1906",8468899
"1907",8467273
"1908",8467311
"1909",8467321
"1910",8467345
"1911",8467333
"1912",8467357
"1913",8467377
"1914",8468621
"1915",8468885
"1916",8467427
"1917",8467447
"1918",8467389
"1919",8467437
"1920",8467381
"1921",8467355
"1922",8467359
"1923",8467295
"1924",8467335
"1925",8467265
"1926",8467163
"1927",8467275
"1928",8467397
"1929",8467413
"1930",8467387
"1931",8467419
"1932",8467409
"1933",8467411
"1934",8467429
"1935",8467445
"1936",8467453
"1937",8465287
"1938",8465269
"1939",8465105
"1940",8464759
"1941",8465057
"1942",8464969
"1943",8465489
"1944",8464993
"1945",8465491
"1946",8465795
"1947",8466067
"1948",8465793
"1949",8465799
"1950",8465225
"1951",8465233
"1952",8468859
"1953",8467605
"1954",932080032
"1955",8476554
"1956",8476502
"1957",8476568
"1958",8476506
"1959",8476790
"1960",8477214
"1961",8476126
"1962",8476758
"1963",8474834
"1964",8474804
"1965",8474866
"1966",8475248
"1967",8475260
"1968",8468249
"1969",8468875
"1970",8468429
"1971",8468881
"1972",8467329
"1973",8467415
"1974",8467425
"1975",8467433
"1976",8467651
"1977",8465227
"1978",8476760
