"","COMID"
"1554",8467321
"1555",8467345
"1556",8467333
"1557",8467357
"1558",8467377
"1559",8468621
"1560",8468885
"1561",8467427
"1562",8467447
"1563",8467389
"1564",8467437
"1565",8467381
"1566",8467355
"1567",8467359
"1568",8467295
"1569",8467335
"1570",8467265
"1571",8467163
"1572",8467275
"1573",8467397
"1574",8467413
"1575",8467387
"1576",8467419
"1577",8467409
"1578",8467411
"1579",8467429
"1580",8467445
"1581",8467453
"1582",8465287
"1583",8465269
"1584",8465105
"1585",8464759
"1586",8465057
"1587",8464969
"1588",8465489
"1589",8464993
"1590",8465491
"1591",8465795
"1592",8466067
"1593",8465793
"1594",8465799
"1595",8465225
"1596",8465233
"1597",8468859
"1598",8467605
"1599",932080032
"1600",8476790
"1601",8477214
"1602",8476126
"1603",8476758
"1604",8468249
"1605",8468875
"1606",8468429
"1607",8468881
"1608",8467329
"1609",8467415
"1610",8467425
"1611",8467433
"1612",8467651
"1613",8465227
"1614",8476760
