"","COMID"
"1527",8491638
"1528",8491426
"1529",8491066
"1530",8491570
"1531",8491038
"1532",8491566
"1533",8493796
"1534",8494258
"1535",8493756
"1536",8493736
"1537",8493754
"1538",8490962
"1539",8491518
"1540",8490954
"1541",8490924
"1542",8490910
"1543",8493200
"1544",8494228
"1545",8494080
"1546",8493296
"1547",8493334
"1548",8493362
"1549",8493338
"1550",8493262
"1551",8493256
"1552",8493220
"1553",8493194
"1554",8493152
"1555",8493088
"1556",8493050
"1557",8493066
"1558",8494208
"1559",8493062
"1560",8494216
"1561",8494218
"1562",8494212
"1563",8494214
"1564",8491748
"1565",8491226
"1566",8491222
"1567",8491734
"1568",8491738
"1569",8491224
"1570",8491450
"1571",8491726
"1572",8491722
"1573",8491208
"1574",8491200
"1575",8491716
"1576",8491198
"1577",8491202
"1578",8491708
"1579",8491442
"1580",8491166
"1581",8491688
"1582",8491160
"1583",8491680
"1584",8491158
"1585",8491672
"1586",8491186
"1587",8491682
"1588",8491174
"1589",8491696
"1590",8491694
"1591",8491176
"1592",8491432
"1593",8491648
"1594",8491138
"1595",8491144
"1596",8491140
"1597",8491430
"1598",8491636
"1599",8491118
"1600",8491632
"1601",8491136
"1602",8491128
"1603",8491420
"1604",8491624
"1605",8491090
"1606",8491088
"1607",8491610
"1608",8491608
"1609",8491418
"1610",8491604
"1611",8491074
"1612",8491416
"1613",8491594
"1614",8491056
"1615",8491414
"1616",8491584
"1617",8491412
"1618",8491572
"1619",8491050
"1620",8491036
"1621",8491410
"1622",8491544
"1623",8490994
"1624",8491520
"1625",8491522
"1626",8491018
"1627",8491008
"1628",8491530
"1629",8496978
"1630",8491558
"1631",8491574
"1632",8496980
"1633",8491560
"1634",8491576
"1635",8491012
"1636",8491024
"1637",8490976
"1638",8491542
"1639",8491550
"1640",8491010
"1641",8490980
"1642",8491546
"1643",8493842
"1644",8490940
"1645",8491508
"1646",8493844
"1647",8493838
"1648",8493848
"1649",8494120
"1650",8494326
"1651",8493840
"1652",8493834
"1653",8494320
"1654",8494322
"1655",8493832
"1656",8493836
"1657",8494318
"1658",8493828
"1659",8493822
"1660",8494304
"1661",8493826
"1662",8494298
"1663",8494296
"1664",8493808
"1665",8494284
"1666",8494286
"1667",8493810
"1668",8493814
"1669",8493816
"1670",8493802
"1671",8494280
"1672",8494278
"1673",8493800
"1674",8494264
"1675",8494272
"1676",8493728
"1677",8493702
"1678",8493712
"1679",8493644
"1680",8493732
"1681",8494252
"1682",8494250
"1683",8493646
"1684",8493638
"1685",8494394
"1686",8494244
"1687",8493616
"1688",8494240
"1689",8493636
"1690",8493578
"1691",8493476
"1692",8493434
"1693",8493416
"1694",8493396
"1695",8493304
"1696",8493378
"1697",8493384
"1698",8494360
"1699",8493298
"1700",8493208
"1701",8493224
"1702",8493248
"1703",8493158
"1704",8493142
"1705",8493044
"1706",8492884
"1707",8492850
"1708",8492776
"1709",8492756
"1710",8494332
"1711",8492764
"1712",8494166
"1713",8492688
"1714",8490064
"1715",8492684
"1716",8496968
"1717",8490062
"1718",8490060
"1719",8490504
"1720",8490032
"1721",8490508
"1722",8490014
"1723",8490500
"1724",8489998
"1725",8489978
"1726",8489910
"1727",8489908
"1728",8489782
"1729",8489752
"1730",8490374
"1731",8489684
"1732",8489678
"1733",8489574
"1734",8490368
"1735",8490366
"1736",8489578
"1737",8489546
"1738",8489722
"1739",8489652
"1740",8489636
"1741",8489608
"1742",8489488
"1743",8489424
"1744",8489446
"1745",8489354
"1746",8489310
"1747",8490460
"1748",8489300
"1749",8489282
"1750",8489254
"1751",8490214
"1752",8489234
"1753",8490210
"1754",8489168
"1755",8490448
"1756",8489166
"1757",8489156
"1758",8489162
"1759",8489214
"1760",8489208
"1761",8489196
"1762",8490450
"1763",8489276
"1764",8490218
"1765",8489242
"1766",8490454
"1767",8489278
"1768",8489348
"1769",8489360
"1770",8489244
"1771",8489270
"1772",8489584
"1773",8489604
"1774",8489618
"1775",8489696
"1776",8489616
"1777",8489688
"1778",8489700
"1779",8489712
"1780",8489766
"1781",8489702
"1782",8489742
"1783",8489736
"1784",8489734
"1785",8489728
"1786",8489740
"1787",8489774
"1788",8489808
"1789",8489810
"1790",8489820
"1791",8489940
"1792",8489984
"1793",8490502
"1794",8490038
"1795",8492704
"1796",8492726
"1797",8492770
"1798",8492768
"1799",8492836
"1800",8492820
"1801",8494178
"1802",8494340
"1803",8492876
"1804",8492958
"1805",8492978
"1806",8492996
"1807",8493040
"1808",8493042
"1809",8493052
"1810",8493034
"1811",8493084
"1812",8494206
"1813",8493112
"1814",8493128
"1815",8493126
"1816",8494358
"1817",8493202
"1818",8493162
"1819",8493190
"1820",8493340
"1821",8493364
"1822",8493372
"1823",8493270
"1824",8493266
"1825",8493236
"1826",8493294
"1827",8493140
"1828",8493186
"1829",8493306
"1830",8494220
"1831",8493318
"1832",8494230
"1833",8493390
"1834",8493388
"1835",932080026
"1836",8493406
"1837",8493432
"1838",8493322
"1839",8494364
"1840",8493278
"1841",8493382
"1842",8493394
"1843",8493280
"1844",8493426
"1845",8493422
"1846",8493466
"1847",8493444
"1848",8493484
"1849",8493492
"1850",8493520
"1851",8493584
"1852",8493566
"1853",8493552
"1854",8493772
"1855",8493798
"1856",8494268
"1857",8493794
"1858",8494260
"1859",8493768
"1860",8493716
"1861",8493746
"1862",8494116
"1863",8493790
"1864",8493830
"1865",8490898
"1866",8494314
"1867",8494306
"1868",8491406
"1869",8490908
"1870",8491500
"1871",8491404
