"","COMID"
"1460",6246982
"1461",6245684
"1462",6246974
"1463",6245322
"1464",6245478
"1465",6245522
"1466",6245422
"1467",6245474
"1468",6245394
"1469",6246458
"1470",6245392
"1471",6246928
"1472",6245514
"1473",6245586
"1474",6246550
"1475",6245580
"1476",6246948
"1477",6245556
"1478",6245584
"1479",6245590
"1480",6246940
"1481",6245656
"1482",6246962
"1483",6246042
"1484",6246028
"1485",6246788
"1486",6246026
"1487",6246016
"1488",6246810
"1489",6246020
"1490",6245424
"1491",6246930
"1492",6249460
"1493",6249512
"1494",6245782
"1495",6245910
"1496",6246970
"1497",6246006
"1498",6246986
"1499",6245240
"1500",6245276
"1501",6245248
"1502",6246914
"1503",6245286
"1504",6247036
"1505",6246294
"1506",6251492
"1507",6245994
"1508",6245824
"1509",6246176
"1510",6249370
"1511",6245790
"1512",26814573
"1513",6250698
"1514",6250022
"1515",26814513
"1516",26814521
"1517",6245760
"1518",26900382
"1519",6246826
"1520",6250986
"1521",6251074
"1522",26814559
"1523",26814561
"1524",26900366
"1525",6246400
"1526",6246394
"1527",6246388
"1528",26814515
"1529",6246584
"1530",6246576
"1531",6246662
"1532",6246684
"1533",6246802
"1534",6246498
"1535",6246494
"1536",26814567
"1537",6246518
"1538",6246508
"1539",26814551
"1540",6246622
"1541",26814509
"1542",26814505
"1543",932030110
"1544",932030139
"1545",6230330
"1546",6230214
"1547",6230236
"1548",26408244
"1549",26408224
"1550",26408240
"1551",6246040
"1552",6245336
"1553",6245792
"1554",26814571
"1555",6251486
"1556",6249922
"1557",6249986
"1558",6249934
"1559",6249942
"1560",6251272
"1561",6251488
"1562",6246330
"1563",6245496
"1564",6245262
"1565",6245324
"1566",6245748
"1567",6245942
"1568",6247000
"1569",6246958
"1570",6245612
"1571",6245624
"1572",6246968
"1573",6245660
"1574",6245464
"1575",6246938
"1576",6245472
"1577",6245596
"1578",6246942
"1579",6246032
"1580",6246018
"1581",26814579
"1582",6245770
"1583",6246390
"1584",6246664
"1585",6246790
"1586",6246492
"1587",26814507
